link,title,property_id,postcode-L1,postcode-L2,price-monthly,bed,bath,max-tenants,list-date,let-agreed,Furnishing,EPC Rating
https://www.openrent.co.uk/property-to-rent/exeter/1-bed-maisonette-sydenham-house-ex4/1601430,"1 Bed Maisonette, Sydenham House, EX4",1601430,EX4,206SX,895.00,1,1,2,20230117,20230118,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/farnham/3-bed-flat-weydon-lane-gu9/1601431,"3 Bed Flat, Weydon Lane, GU9",1601431,GU9,208UW,"1,575.00",3,1,3,20230117,20230203,Furnished,C
https://www.openrent.co.uk/property-to-rent/hertford/3-bed-terraced-house-cublands-sg13/1601432,"3 Bed Terraced House, Cublands, SG13",1601432,SG13,207TS,"1,750.00",3,1,5,20230117,20230126,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/sheffield/1-bed-flat-abbeydale-road-s7/1601433,"1 Bed Flat, Abbeydale Road, S7",1601433,S7,201FJ,799.00,1,1,2,20230118,20230204,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/luton/1-bed-flat-crescent-road-lu2/1601434,"1 Bed Flat, Crescent Road, LU2",1601434,LU2,200AE,925.00,1,1,3,20230117,20230201,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/watford/1-bed-flat-dome-mews-wd25/1601435,"1 Bed Flat, Dome Mews, WD25",1601435,WD25,209JH,"1,250.00",1,1,2,20230125,20230125,Furnished,B
https://www.openrent.co.uk/property-to-rent/harlow/2-bed-terraced-house-purford-green-cm18/1601436,"2 Bed Terraced House, Purford Green, CM18",1601436,CM18,206HJ,"1,250.00",2,1,4,20230209,20230228,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/nottingham/2-bed-flat-ryehill-house-ng2/1601438,"2 Bed Flat, Ryehill House, NG2",1601438,NG2,202LQ,715.00,2,1,2,20230117,20230118,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/edinburgh/2-bed-flat-duke-street-eh6/1601440,"2 Bed Flat, Duke Street, EH6",1601440,EH6,208HH,"1,400.00",2,2,24,20230117,20230201,Furnished,C
https://www.openrent.co.uk/property-to-rent/bristol/1-bed-flat-merrywood-mills-bs3/1601441,"1 Bed Flat, Merrywood Mills, BS3",1601441,BS3,201DX,"1,100.00",1,1,1,20230117,20230119,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/reading/1-bed-flat-castle-hill-rg1/1601442,"1 Bed Flat, Castle Hill, RG1",1601442,RG1,207RP,"1,200.00",1,1,2,20230117,20230125,Furnished,D
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-mattock-lane-w5/1601443,"3 Bed Flat, Mattock Lane, W5",1601443,W5,205BH,"4,600.00",3,2,5,20230117,,Furnished,E
https://www.openrent.co.uk/property-to-rent/manchester/1-bed-flat-goulden-street-m4/1601445,"1 Bed Flat, Goulden Street, M4",1601445,M4,205EL,"2,300.00",1,1,2,20230117,20230207,Furnished,A
https://www.openrent.co.uk/property-to-rent/london/studio-flat-london-w9/1601447,"Studio Flat, London, W9",1601447,W9,203QF,"3,100.00",1,1,2,20230117,,Furnished,A
https://www.openrent.co.uk/property-to-rent/london/4-bed-detached-house-kingshill-ave-northolt-uk-ub5/1601448,"4 Bed Detached House, Kingshill Ave Northolt Uk, UB5",1601448,UB5,206NY,"3,500.00",4,3,5,20230117,20230204,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/studio-flat-london-w9/1601449,"Studio Flat, London, W9",1601449,W9,203QF,"2,800.00",1,1,1,20230117,,Furnished,A
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-birkdale-house-e14/1601450,"3 Bed Flat, Birkdale House, E14",1601450,E14,207QB,"2,495.00",3,2,2,20230117,20230119,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/london/studio-flat-london-w9/1601451,"Studio Flat, London, W9",1601451,W9,203QF,"3,000.00",1,1,2,20230117,,Furnished,A
https://www.openrent.co.uk/property-to-rent/manchester/2-bed-flat-goulden-street-m4/1601454,"2 Bed Flat, Goulden Street, M4",1601454,M4,205EL,"2,700.00",2,2,4,20230117,,Furnished,A
https://www.openrent.co.uk/property-to-rent/lichfield/3-bed-semi-detached-house-flinn-close-ws14/1601455,"3 Bed Semi-Detached House, Flinn Close, WS14",1601455,WS14,209YU,"1,200.00",3,1,2,20230118,20230211,Furnished,C
https://www.openrent.co.uk/property-to-rent/liverpool/2-bed-flat-mount-pleasant-l3/1601456,"2 Bed Flat, Mount Pleasant, L3",1601456,L3,205TB,"2,000.00",2,1,4,20230117,,Furnished,A
https://www.openrent.co.uk/property-to-rent/sheffield/1-bed-flat-sheffield-s1/1601458,"1 Bed Flat, Sheffield, S1",1601458,S1,204EE,"1,600.00",1,1,2,20230117,,Furnished,A
https://www.openrent.co.uk/property-to-rent/liverpool/2-bed-flat-henry-street-l1/1601459,"2 Bed Flat, Henry Street, L1",1601459,L1,205BS,"1,400.00",2,1,2,20230117,20230204,Furnished,C
https://www.openrent.co.uk/property-to-rent/liverpool/1-bed-flat-mount-pleasant-l3/1601460,"1 Bed Flat, Mount Pleasant, L3",1601460,L3,205TB,"1,800.00",1,1,2,20230117,,Furnished,A
https://www.openrent.co.uk/property-to-rent/liverpool/1-bed-flat-may-street-l3/1601461,"1 Bed Flat, May Street, L3",1601461,L3,205TB,"1,900.00",1,1,2,20230117,,Furnished,A
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-malvern-road-nw6/1601462,"2 Bed Flat, Malvern Road, NW6",1601462,NW6,205PS,"1,395.00",2,1,2,20230117,20230125,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/bristol/3-bed-semi-detached-house-fishpond-road-bs16/1601464,"3 Bed Semi-Detached House, Fishpond Road, BS16",1601464,BS16,203DD,"1,550.00",3,2,3,20230128,20230203,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/gateshead/4-bed-terraced-house-kitchener-st-ne9/1601466,"4 Bed Terraced House, Kitchener St, NE9",1601466,NE9,205LE,"2,500.00",4,2,8,20230117,,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/manchester/1-bed-flat-egerton-house-m15/1601467,"1 Bed Flat, Egerton House, M15",1601467,M15,204SY,800.00,1,1,1,20230117,20230126,Furnished,C
https://www.openrent.co.uk/property-to-rent/liverpool/2-bed-flat-henry-street-l1/1601468,"2 Bed Flat, Henry Street, L1",1601468,L1,205BS,"1,300.00",2,1,4,20230131,,Furnished,C
https://www.openrent.co.uk/property-to-rent/wallasey/2-bed-terraced-house-naples-road-ch44/1601469,"2 Bed Terraced House, Naples Road, CH44",1601469,CH44,207HJ,640.00,2,1,4,20230126,20230204,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/high-wycombe/2-bed-flat-westside-house-hp12/1601470,"2 Bed Flat, Westside House, HP12",1601470,HP12,204AE,"1,225.00",2,1,3,20230118,20230221,At tenant choice,B
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-riverlight-quay-sw11/1601471,"2 Bed Flat, Riverlight Quay, SW11",1601471,SW11,208DW,"3,575.00",2,2,2,20230117,20230206,Furnished,B
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-boundary-house-se5/1601476,"Room in a Shared House, Boundary House, SE5",1601476,SE5,200YB,760.00,2,1,1,20230117,20230122,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/swindon/1-bed-flat-radnor-street-sn1/1601477,"1 Bed Flat, Radnor Street, SN1",1601477,SN1,203PS,"1,100.00",1,1,2,20230218,,Furnished,D
https://www.openrent.co.uk/property-to-rent/bristol/3-bed-terraced-house-tenth-avenue-bs7/1601481,"3 Bed Terraced House, Tenth Avenue, BS7",1601481,BS7,200QJ,"1,600.00",3,1,4,20230117,20230120,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/liverpool/2-bed-flat-henry-street-l1/1601482,"2 Bed Flat, Henry Street, L1",1601482,L1,205BS,"1,250.00",2,1,2,20230117,,Furnished,C
https://www.openrent.co.uk/property-to-rent/stockton-on-tees/3-bed-terraced-house-westerton-grn-ts19/1601484,"3 Bed Terraced House, Westerton Grn, TS19",1601484,TS19,208RL,"1,850.00",3,1,6,20230117,,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-gloucester-gardens-w2/1601485,"2 Bed Flat, Gloucester Gardens, W2",1601485,W2,206BN,"3,000.00",2,1,3,20230117,20230219,Furnished,C
https://www.openrent.co.uk/property-to-rent/norwich/1-bed-flat-gilman-road-nr3/1601486,"1 Bed Flat, Gilman Road, NR3",1601486,NR3,204JB,575.00,1,1,2,20230117,20230120,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-st-georges-fields-w2/1601487,"1 Bed Flat, St. Georges Fields, W2",1601487,W2,202YB,"2,000.00",1,1,2,20230117,20230121,Furnished,B
https://www.openrent.co.uk/property-to-rent/doncaster/3-bed-semi-detached-house-sprotbrough-road-dn5/1601488,"3 Bed Semi-Detached House, Sprotbrough Road, DN5",1601488,DN5,208BP,875.00,3,1,5,20230117,20230214,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/manchester/2-bed-semi-detached-house-ellen-wilkinson-crescent-m12/1601489,"2 Bed Semi-Detached House, Ellen Wilkinson Crescent, M12",1601489,M12,204JU,895.00,2,1,3,20230117,20230207,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/beckenham/2-bed-flat-wooderson-court-br3/1601490,"2 Bed Flat, Wooderson Court, BR3",1601490,BR3,201HQ,"1,850.00",2,2,3,20230117,20230202,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/ipswich/room-in-a-shared-house-levington-road-ip3/1601493,"Room in a Shared House, Levington Road, IP3",1601493,IP3,200NJ,500.00,4,2,4,20230117,20230119,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/3-bed-end-terrace-flempton-road-e10/1601494,"3 Bed End Terrace, Flempton Road, E10",1601494,E10,207NH,"2,400.00",3,2,4,20230117,20230131,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/exmouth/2-bed-flat-hawthorn-grove-ex8/1601495,"2 Bed Flat, Hawthorn Grove, EX8",1601495,EX8,204HD,950.00,2,1,4,20230117,20230121,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-garden-house-w2/1601496,"1 Bed Flat, Garden House, W2",1601496,W2,204BB,"3,488.33",1,1,2,20230120,20230126,Furnished,E
https://www.openrent.co.uk/property-to-rent/coventry/room-in-a-shared-house-room-2-cv1/1601497,"Room in a Shared House, Room 2, CV1",1601497,CV1,205NT,620.00,1,1,1,20230117,20230216,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/birmingham/1-bed-flat-oxford-road-b13/1601501,"1 Bed Flat, Oxford Road, B13",1601501,B13,209EH,765.00,1,1,1,20230117,20230126,Furnished,D
https://www.openrent.co.uk/property-to-rent/bradley-stoke-bristol/3-bed-flat-oaktree-crescent-bs32/1601504,"3 Bed Flat, Oaktree Crescent, BS32",1601504,BS32,209AD,"1,700.00",3,3,4,20230117,20230130,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/liverpool/2-bed-flat-fleet-street-l1/1601505,"2 Bed Flat, Fleet Street, L1",1601505,L1,204AN,"1,150.00",2,1,2,20230117,,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-friars-road-e6/1601506,"Room in a Shared House, Friars Road, E6",1601506,E6,201LJ,550.00,4,2,1,20230131,20230208,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/stoke-on-trent/2-bed-flat-moorefields-view-st6/1601508,"2 Bed Flat, Moorefields View, ST6",1601508,ST6,208GU,"1,950.00",2,1,4,20230117,,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-flat-fairwater-house-e16/1601510,"Room in a Shared Flat, Fairwater House, E16",1601510,E16,202SY,"1,550.00",2,2,2,20230117,20230123,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/croydon/3-bed-flat-park-hill-road-cr0/1601511,"3 Bed Flat, Park Hill Road, CR0",1601511,CR0,205NA,"1,700.00",3,2,4,20230117,20230123,Furnished,C
https://www.openrent.co.uk/property-to-rent/bradford/2-bed-terraced-house-moorside-road-bd2/1601513,"2 Bed Terraced House, Moorside Road, BD2",1601513,BD2,203HD,700.00,2,1,3,20230117,,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/glasgow/studio-flat-blackfriars-road-g1/1601516,"Studio Flat, Blackfriars Road, G1",1601516,G1,201PZ,822.00,1,1,2,20230117,20230209,Furnished,D
https://www.openrent.co.uk/property-to-rent/birmingham/2-bed-terraced-house-stadium-road-b28/1601517,"2 Bed Terraced House, Stadium Road, B28",1601517,B28,208BF,950.00,2,2,3,20230120,20230124,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-montpellier-house-w6/1601520,"3 Bed Flat, Montpellier House, W6",1601520,W6,200BU,"5,600.00",3,2,3,20230117,20230228,Furnished,B
https://www.openrent.co.uk/property-to-rent/liverpool/2-bed-flat-mason-house-l2/1601521,"2 Bed Flat, Mason House, L2",1601521,L2,207LQ,"2,250.00",2,1,6,20230117,20230203,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/sheffield/6-bed-flat-cemetery-road-s11/1601522,"6 Bed Flat, Cemetery Road, S11",1601522,S11,208FJ,"2,522.00",6,2,6,20230117,20230211,Furnished,C
https://www.openrent.co.uk/property-to-rent/manchester/4-bed-terraced-house-ransfield-rd-m21/1601525,"4 Bed Terraced House, Ransfield Rd, M21",1601525,M21,209GZ,"1,400.00",4,1,4,20230117,20230119,Furnished,C
https://www.openrent.co.uk/property-to-rent/chigwell/3-bed-semi-detached-house-the-friars-ig7/1601526,"3 Bed Semi-Detached House, The Friars, IG7",1601526,IG7,206NG,"2,400.00",3,1,3,20230117,20230204,Unfurnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/liverpool/1-bed-flat-prescot-street-l7/1601527,"1 Bed Flat, Prescot Street, L7",1601527,L7,208UE,795.00,1,1,1,20230117,,Furnished,C
https://www.openrent.co.uk/property-to-rent/nottingham/2-bed-flat-nightingale-house-ng3/1601528,"2 Bed Flat, Nightingale House, NG3",1601528,NG3,206AT,800.00,2,1,3,20230117,20230131,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-lombard-road-sw11/1601529,"1 Bed Flat, Lombard Road, SW11",1601529,SW11,203RF,"2,500.00",1,1,2,20230117,20230203,At tenant choice,B
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-st-pauls-way-e3/1601530,"Room in a Shared House, St. Pauls Way, E3",1601530,E3,204AL,900.00,4,2,1,20230130,20230203,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-patrick-connolly-gardens-e3/1601535,"Room in a Shared House, Patrick Connolly Gardens, E3",1601535,E3,203BZ,715.00,5,1,1,20230117,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/birmingham/3-bed-semi-detached-house-garwood-road-b26/1601536,"3 Bed Semi-Detached House, Garwood Road, B26",1601536,B26,202AN,950.00,3,1,5,20230117,20230225,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-the-mall-w5/1601537,"1 Bed Flat, The Mall, W5",1601537,W5,202PJ,"1,450.00",1,1,3,20230117,20230120,Furnished,D
https://www.openrent.co.uk/property-to-rent/paisley/4-bed-flat-johnston-street-pa1/1601538,"4 Bed Flat, Johnston Street, PA1",1601538,PA1,201XQ,"1,000.00",4,2,5,20230117,20230127,Furnished,C
https://www.openrent.co.uk/property-to-rent/brighton/5-bed-terraced-house-colbourne-avenue-bn2/1601539,"5 Bed Terraced House, Colbourne Avenue, BN2",1601539,BN2,204GE,"2,815.00",5,2,5,20230117,20230213,Furnished,D
https://www.openrent.co.uk/property-to-rent/egham/4-bed-detached-house-egham-tw20/1601540,"4 Bed Detached House, Egham, TW20",1601540,TW20,208JN,"2,200.00",4,2,5,20230118,20230123,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-alderney-street-sw1v/1601541,"1 Bed Flat, Alderney Street, SW1V",1601541,SW1V,204HH,"6,500.00",1,1,2,20230120,,Furnished,C
https://www.openrent.co.uk/property-to-rent/cambridge/2-bed-flat-warren-close-cb2/1601543,"2 Bed Flat, Warren Close, CB2",1601543,CB2,201LE,"2,375.00",2,1,3,20230117,20230222,Furnished,A
https://www.openrent.co.uk/property-to-rent/liverpool/1-bed-flat-fleet-street-l1/1601545,"1 Bed Flat, Fleet Street, L1",1601545,L1,204AN,900.00,1,1,2,20230117,20230202,Furnished,C
https://www.openrent.co.uk/property-to-rent/glasgow/3-bed-flat-greendyke-street-g1/1601547,"3 Bed Flat, Greendyke Street, G1",1601547,G1,205PS,"1,500.00",3,2,6,20230117,20230119,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/studio-flat-belgrave-road-sw1/1601548,"Studio Flat, Belgrave Road, SW1",1601548,SW1,202BH,"1,280.00",1,1,1,20230118,20230123,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/manchester/3-bed-terraced-house-lordsmead-street-m15/1601549,"3 Bed Terraced House, Lordsmead Street, M15",1601549,M15,204HQ,"1,150.00",3,2,4,20230117,20230223,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/barking/5-bed-terraced-house-woodbridge-road-ig11/1601551,"5 Bed Terraced House, Woodbridge Road, IG11",1601551,IG11,209ER,"3,200.00",5,3,7,20230117,20230204,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/maltby-rotherham/4-bed-terraced-house-byron-road-s66/1601553,"4 Bed Terraced House, Byron Road, S66",1601553,S66,207LR,775.00,4,1,6,20230117,20230122,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/london/3-bed-maisonette-darwin-street-se17/1601554,"3 Bed Maisonette, Darwin Street, SE17",1601554,SE17,201EZ,"2,405.00",3,2,4,20230117,20230128,Furnished,D
https://www.openrent.co.uk/property-to-rent/manchester/2-bed-flat-waterloo-road-m8/1601555,"2 Bed Flat, Waterloo Road, M8",1601555,M8,208BT,895.00,2,1,3,20230117,20230127,Furnished,B
https://www.openrent.co.uk/property-to-rent/salford/1-bed-flat-woden-street-m5/1601556,"1 Bed Flat, Woden Street, M5",1601556,M5,204YE,995.00,1,1,2,20230117,20230131,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-coolhurst-road-n8/1601560,"3 Bed Flat, Coolhurst Road, N8",1601560,N8,208EU,"2,500.00",3,2,6,20230118,20230125,Unfurnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/coventry/2-bed-maisonette-barkers-butts-lane-cv6/1601563,"2 Bed Maisonette, Barkers Butts Lane, CV6",1601563,CV6,201DZ,850.00,2,1,3,20230120,20230214,Unfurnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/salford/room-in-a-shared-house-room-1-liverpool-street-m6/1601564,"Room in a Shared House, (Room 1) Liverpool Street, M6",1601564,M6,205QP,700.00,4,4,4,20230117,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/orpington/room-in-a-shared-house-high-street-br6/1601565,"Room in a Shared House, High Street, BR6",1601565,BR6,200JE,800.00,5,2,1,20230117,20230117,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/old-basford-nottingham/2-bed-terraced-house-vernon-avenue-ng6/1601569,"2 Bed Terraced House, Vernon Avenue, NG6",1601569,NG6,200AE,675.00,2,1,2,20230117,20230119,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/liverpool/2-bed-flat-seymour-street-l3/1601570,"2 Bed Flat, Seymour Street, L3",1601570,L3,205PE,"1,300.00",2,1,2,20230117,,Furnished,C
https://www.openrent.co.uk/property-to-rent/abingdon/3-bed-detached-house-larners-way-ox14/1601572,"3 Bed Detached House, Larners Way, OX14",1601572,OX14,201TG,"1,950.00",3,2,5,20230117,,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/london/studio-flat-edbury-bridge-road-sw1/1601573,"Studio Flat, Edbury Bridge Road, SW1",1601573,SW1,208QQ,"1,380.00",1,1,1,20230127,20230204,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/luton/2-bed-terraced-house-raglan-close-lu4/1601574,"2 Bed Terraced House, Raglan Close, LU4",1601574,LU4,200RE,"1,250.00",2,1,3,20230117,20230214,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/leeds/1-bed-flat-beeston-ls11/1601576,"1 Bed Flat, Beeston, LS11",1601576,LS11,206ER,450.00,1,1,2,20230117,20230122,Furnished,D
https://www.openrent.co.uk/property-to-rent/sheffield/2-bed-flat-greenhill-main-road-s8/1601577,"2 Bed Flat, Greenhill Main Road, S8",1601577,S8,207RH,800.00,2,1,4,20230117,20230217,Furnished,C
